id,xcenter,ycenter,aperture_sum,aper_radius,circular_annulus_inner,circular_annulus_outer,aperture_sum_bkgsub,fluxerr,inst. mag,filter,exptime,dateobs,xcentroid,ycentroid,ra,dec,RAJ2000,DEJ2000,TIC,GAIA,Tmag,Bmag,Vmag,distance,ref mag,mag
1,770.839760209289,107.77336023744442,254392.27106166765,8.965579550019152,10.965579550019152,12.965579550019152,5185.366366663831,72.0094880322297,-7.539523605244257,Johnson V,5.0,2022-07-02T00:12:09,770.839760209289,107.77336023744442,276.67774698633497,6.538648770822284,276.67780111952,6.53865499923,414958322,4477219697728700544,10.809,14.245,12.364,5.4140518878166196e-05,nan,-3.7687376548148412
1,504.23761733544694,115.00799433510666,1067510.359360529,15.36110171616599,17.36110171616599,19.36110171616599,335814.0139852251,579.494619461842,-12.067822028890298,Johnson V,5.0,2022-07-02T00:12:09,504.23761733544694,115.00799433510666,276.771248992433,6.537302726669538,276.77122050966,6.53726886426,319339418,4477224649837896320,7.414,8.965,8.200,4.412953280163208e-05,-6.03,-6.03
1,453.17893030794164,116.66369529983793,250033.6300879383,8.831233184809959,10.831233184809959,12.831233184809959,8423.720594799583,91.78082912460304,-8.066334872569708,Johnson V,5.0,2022-07-02T00:12:09,453.17893030794164,116.66369529983793,276.78915501417947,6.536947816702997,276.78909570088,6.53737804611,319339422,4477224679890764160,11.336,13.026,11.999,0.0004342462567135706,nan,-4.031807437407295
1,133.58512544802866,126.97894265232975,250023.53766355358,8.90794286191156,10.90794286191156,12.90794286191156,3158.0844325797516,56.19683649975105,-7.001134331296073,Johnson V,5.0,2022-07-02T00:12:09,133.58512544802866,126.97894265232975,276.9012166933758,6.53472069602831,276.90125042775,6.53464609074,319710547,4477221213863917568,12.615,13.757,13.132,8.17876405310568e-05,nan,-3.4998862500855648
1,265.1548004161263,132.54357925638797,274199.8824987831,9.311421174373237,11.311421174373237,13.311421174373237,5550.273394611024,74.50015701064679,-7.613360929329984,Johnson V,5.0,2022-07-02T00:12:09,265.1548004161263,132.54357925638797,276.8551319024228,6.532228078430197,276.85459651944,6.53291439260,319339404,4477221901059328640,12.912,13.387,13.109,0.0008683041607614897,nan,-3.805609244317958
1,99.95038328413263,134.61049405113621,850393.8673391449,13.633552384549507,15.633552384549507,17.633552384549507,270157.22108555026,519.7665063137007,-11.831616440092622,Johnson V,5.0,2022-07-02T00:12:09,99.95038328413263,134.61049405113621,276.91303798980687,6.5322064526725985,276.91296388536,6.53215390183,319710560,4477222622613176320,8.184,8.674,8.440,9.045436199891405e-05,nan,-5.912047790648829
1,955.1578026567827,138.83468293098957,306468.86680681084,9.418330039866493,11.418330039866493,13.418330039866493,31718.896428027714,178.0979966985247,-9.505870161218747,Johnson V,5.0,2022-07-02T00:12:09,955.1578026567827,138.83468293098957,276.6132631362221,6.527007439565811,276.61329025615,6.52700474502,26026815,4477231281267550080,10.443,10.979,10.674,2.707854568242196e-05,nan,-4.750657353700215
1,877.2917699161702,141.64200201785877,959065.8252744975,14.681046379954353,16.681046379954353,18.681046379954353,291132.33435315406,539.5668024935875,-11.912801095777468,Johnson V,5.0,2022-07-02T00:12:09,877.2917699161702,141.64200201785877,276.6405808269252,6.52638161484171,276.64065290673,6.52637824193,26026817,4477219495877258880,7.353,9.362,8.308,7.1692087943882e-05,nan,-5.952588361903661
1,599.0212271009015,149.4015702239023,254426.1420763253,8.994676414791668,10.994676414791668,12.994676414791668,4299.3617842729145,65.56951871314075,-7.336084968725235,Johnson V,5.0,2022-07-02T00:12:09,599.0212271009015,149.4015702239023,276.738181152457,6.524917574414458,276.73809700613,6.52488631978,414958385,4477218946121345408,11.295,14.501,12.753,8.92525923933764e-05,nan,-3.6671480321181384
1,519.4335874799358,163.77612570752726,269302.7611866526,9.274817593512745,11.274817593512745,13.274817593512745,3013.613459005428,54.89638839673725,-6.950293856131537,Johnson V,5.0,2022-07-02T00:12:09,519.4335874799358,163.77612570752726,276.7661475449893,6.520262774860181,276.76611569993,6.52037503661,319339343,4477224546758666880,12.580,14.114,13.255,0.00011663503542424387,nan,-3.4744984241638974
1,899.5152402662271,168.14856815927715,308579.294401256,9.252538467579468,11.252538467579468,13.252538467579468,43094.133624668815,207.59126577163312,-9.838620374083945,Johnson V,5.0,2022-07-02T00:12:09,899.5152402662271,168.14856815927715,276.6329134300279,6.517053231939244,276.63295871935,6.51699709559,26026852,4477219461517514624,10.144,10.833,10.309,7.194435384957092e-05,nan,-4.916820326258588
1,390.9648836241737,170.06989998564708,1180580.397323723,16.3116447700497,18.3116447700497,20.3116447700497,353848.85410843487,594.8519598256653,-12.124619473009265,Johnson V,5.0,2022-07-02T00:12:09,390.9648836241737,170.06989998564708,276.81120771150637,6.518629821308515,276.81121617643,6.51860082670,319339331,4477221660540593536,8.164,8.243,8.180,3.018971272911169e-05,nan,-6.05836251273068
1,38.33471913020968,175.31421563551643,300938.16119266977,9.364437396729377,11.364437396729377,13.364437396729377,26574.822477154434,163.01785938097223,-9.313750919330815,Johnson V,5.0,2022-07-02T00:12:09,38.33471913020968,175.31421563551643,276.9348116462572,6.518302172091825,276.93463035303,6.51833001434,319710628,4477222416454704768,10.438,11.311,10.887,0.00018226043359964215,nan,-4.654720212014022
1,799.0251288017284,182.50589995014127,254912.34246005962,9.045164018422511,11.045164018422511,13.045164018422511,1825.8663204517798,42.73015703752772,-6.406247433635173,Johnson V,5.0,2022-07-02T00:12:09,799.0251288017284,182.50589995014127,276.6682157549523,6.512506903858988,276.66825563863,6.51253232749,414958431,4477219220999308032,12.376,15.221,13.545,4.708084141371776e-05,nan,-3.2028220516881674
1,565.0541653134135,183.6783208834037,264214.341280006,9.085783260140122,11.085783260140122,13.085783260140122,8691.017145272257,93.22562493902767,-8.100251505865243,Johnson V,5.0,2022-07-02T00:12:09,565.0541653134135,183.6783208834037,276.75024720423033,6.513136101304527,276.75017208223,6.51318796315,414958426,4477218739962890880,11.595,12.796,12.116,9.088649591136781e-05,nan,-4.04874413162916
1,877.3353388250638,196.1724798141136,321986.89986553986,9.561572614995962,11.561572614995962,13.561572614995962,38946.50504975009,197.3486889993194,-9.728746217627544,Johnson V,5.0,2022-07-02T00:12:09,877.3353388250638,196.1724798141136,276.64082244832235,6.5073969968185486,276.64083817695,6.50736670818,26026908,4477219251052104832,10.221,10.616,10.364,3.408245718714862e-05,nan,-4.861953294658715
1,75.78982287418589,211.27173494024794,252680.24405021023,8.84543649508321,10.84543649508321,12.84543649508321,8818.559124802297,93.90718356335844,-8.116069066709775,Johnson V,5.0,2022-07-02T00:12:09,75.78982287418589,211.27173494024794,276.9218476234697,6.505634853769736,276.92176324579,6.50571419012,319710694,4477220934679285248,10.948,13.462,11.986,0.00011542293218827451,nan,-4.056642828089544
1,722.8956623303395,210.9602803173708,249700.39871743481,8.905647895165503,10.905647895165503,12.905647895165503,3607.352916722797,60.06124305009676,-7.145546570550293,Johnson V,5.0,2022-07-02T00:12:09,722.8956623303395,210.9602803173708,276.69503933116744,6.502941829279332,276.69505654568,6.50288148639,414958465,4477218838735244928,12.320,13.744,12.929,6.272003481805822e-05,nan,-3.5720003044739035
1,668.5333552055993,216.75054680664917,222920.12293817702,8.466922018975998,10.466922018975998,12.466922018975998,1062.1638702721684,32.59085562350532,-5.818053800950096,Johnson V,5.0,2022-07-02T00:12:09,668.5333552055993,216.75054680664917,276.71412431117346,6.501168041548127,276.71393805538,6.50118200325,414958471,4477218808682388480,12.073,16.179,14.238,0.00018558400465796312,nan,-2.9091002187093435
1,370.3790799063653,227.5245484375479,253052.23573384978,8.794620384118799,10.794620384118799,12.794620384118799,13184.687581807957,114.82459484713176,-8.552749597690951,Johnson V,5.0,2022-07-02T00:12:09,370.3790799063653,227.5245484375479,276.81868421602604,6.498724006092485,276.81867992282,6.49868181268,319339235,4477221454382131584,9.623,13.480,11.598,4.2408484625673126e-05,nan,-4.274704702374793
1,143.39316266803885,241.295716215347,243786.50542157647,8.781512753822843,10.781512753822843,12.781512753822843,4009.1718852594495,63.31802180469198,-7.260211679561429,Johnson V,5.0,2022-07-02T00:12:09,143.39316266803885,241.295716215347,276.89829263101325,6.494903335827402,276.89814092391,6.49485621507,319710739,4477220801547011456,12.454,13.505,12.929,0.00015792699702077707,nan,-3.6292597580380668
1,323.22558140077695,240.9210301711428,435674.760969092,10.553191773651045,12.553191773651045,14.553191773651045,71451.00994935504,267.3032172446771,-10.387595918804998,Johnson V,5.0,2022-07-02T00:12:09,323.22558140077695,240.9210301711428,276.8352707542849,6.494265539907721,276.83528154109,6.49421524038,319339206,4477221381355884672,9.389,9.844,9.596,5.142868067008938e-05,nan,-5.19095811744809
1,25.365294726699265,257.5376300968956,301091.2062342846,9.31887039114319,11.31887039114319,13.31887039114319,29017.368674190016,170.34485220924645,-9.40922005816583,Johnson V,5.0,2022-07-02T00:12:09,25.365294726699265,257.5376300968956,276.9397207228795,6.4897498997567,276.93953327328,6.48982661618,319710766,4477173934862326144,10.480,11.153,10.664,0.00020142960452855548,nan,-4.702393918244949
1,636.7327200286603,265.2058146088117,1049952.490017879,15.273254606896614,17.273254606896614,19.273254606896614,326074.57234209834,571.0293970909889,-12.03586732255878,Johnson V,5.0,2022-07-02T00:12:09,636.7327200286603,265.2058146088117,276.72549521020017,6.48444303984563,276.72543092940,6.48441169918,414958533,4477218529497600640,8.048,8.476,8.264,7.11446358602626e-05,nan,-6.014043018498605
1,408.8986906320006,291.75368183465497,440581.4131323844,10.65781011190134,12.65781011190134,14.65781011190134,87856.74264209758,296.4063809065142,-10.612012732704839,Johnson V,5.0,2022-07-02T00:12:09,408.8986906320006,291.75368183465497,276.80547384213327,6.476204921383802,276.80548359224,6.47612811590,319339110,4477221248223688448,9.386,10.023,9.788,7.741406560694926e-05,nan,-5.303023454893218
1,622.0847691209575,318.4230728051392,285492.46294422704,9.184217166584922,11.184217166584922,13.184217166584922,24457.182681726175,156.38792370808616,-9.223591057925145,Johnson V,5.0,2022-07-02T00:12:09,622.0847691209575,318.4230728051392,276.7308726891228,6.465985113172678,276.73081211783,6.46597557538,414958614,4477215544507181568,10.615,11.517,10.983,6.0937042760471626e-05,nan,-4.609697759743837
1,478.11746319822544,321.6374269005848,240948.07906606226,8.774833120047935,10.774833120047935,12.774833120047935,2860.1156233848305,53.48004883491441,-6.893533964974699,Johnson V,5.0,2022-07-02T00:12:09,478.11746319822544,321.6374269005848,276.7813485654583,6.4655023807197995,276.78135741018,6.46544946891,319339057,4477215407068775936,12.690,14.265,13.364,5.363671122519957e-05,nan,-3.4461546639736356
1,109.1139306175847,332.75375558262283,262794.97900861886,9.058536284770069,11.058536284770069,13.058536284770069,7443.753120724432,86.27718771914411,-7.93205489141201,Johnson V,5.0,2022-07-02T00:12:09,109.1139306175847,332.75375558262283,276.9107081283944,6.46322778665555,276.91050503982,6.46335073233,319710905,4477173758758508160,10.920,13.794,12.175,0.00023630062031736957,nan,-3.964753052581749
1,563.7275775954334,350.19215126650016,261978.0911384069,9.13349233369158,11.13349233369158,13.13349233369158,3896.6597928296833,62.42323119504215,-7.229306214992447,Johnson V,5.0,2022-07-02T00:12:09,563.7275775954334,350.19215126650016,276.7514714680234,6.455186931615449,276.75116905486,6.45512275292,414958653,4477215471480887552,11.791,14.521,13.106,0.0003072730013735675,nan,-3.613826728508616
1,898.0723076228844,369.612209934693,318590.6808000001,9.712388530852845,11.712388530852845,13.712388530852845,26500.360996569507,162.78931474937016,-9.310704464355773,Johnson V,5.0,2022-07-02T00:12:09,898.0723076228844,369.612209934693,276.6343573033067,6.4469228631768125,276.63386278858,6.44680349786,26027176,4477216777151949568,11.092,,11.679,0.0005056776368523073,nan,-4.653198926692941
1,99.86702954898911,374.7733022291343,245917.39888908336,8.853801286585659,10.853801286585659,12.853801286585659,1950.87716456427,44.16873514788792,-6.478149802278036,Johnson V,5.0,2022-07-02T00:12:09,99.86702954898911,374.7733022291343,276.9141316888933,6.448647848425515,276.91401814520,6.44885167189,319710983,4477173316387008384,12.629,15.135,13.730,0.00023296683513572103,nan,-3.23872739703659
1,351.6923358331809,404.23376623376623,233840.72522713136,8.622046533183228,10.622046533183228,12.622046533183228,2899.899352965731,53.85071357898362,-6.9085323018296485,Johnson V,5.0,2022-07-02T00:12:09,351.6923358331809,404.23376623376623,276.8260230316268,6.437312252108023,276.82595850851,6.43739739404,319338906,4477214337605893888,12.392,14.002,13.011,0.00010658352876374024,nan,-3.4536442707083417
1,813.6000340541461,408.7931210624894,230873.6070849613,8.60926706891297,10.60926706891297,12.60926706891297,1600.3150460759935,40.003937882113476,-6.263088710336726,Johnson V,5.0,2022-07-02T00:12:09,813.6000340541461,408.7931210624894,276.6641497489285,6.433668419596203,276.66409586607,6.43376130962,414958732,4477216472220151040,12.660,15.324,13.743,0.00010721690286861804,nan,-3.1313339561401468
1,704.964117638541,416.0103824266207,249417.73757114058,8.939106251031427,10.939106251031427,12.939106251031427,2144.3584235451417,46.307217834211784,-6.580818434666462,Johnson V,5.0,2022-07-02T00:12:09,704.964117638541,416.0103824266207,276.70226329123176,6.431647705168681,276.70221843662,6.43165421806,414958739,4477215029111094912,12.656,14.788,13.544,4.5045623098043614e-05,nan,-3.2899962602456263
1,526.1177266870179,418.6428733520533,470326.28831254866,10.895030659895445,12.895030659895445,14.895030659895445,101960.50265099079,319.31254696768616,-10.77365490869357,Johnson V,5.0,2022-07-02T00:12:09,526.1177266870179,418.6428733520533,276.764959948292,6.431530758073524,276.76490935057,6.43153763127,319338881,4477214822952598528,9.264,9.763,9.434,5.0746890957255555e-05,nan,-5.383741493273473
1,271.73586011086576,430.2317251791428,249611.1470356076,8.926498087650042,10.926498087650042,12.926498087650042,2449.1079058410833,49.488462350744776,-6.7250947897411955,Johnson V,5.0,2022-07-02T00:12:09,271.73586011086576,430.2317251791428,276.8541547987049,6.428613708470682,276.85413412931,6.42862402157,319338868,4477214273196681600,10.374,15.271,13.814,2.2983214000509242e-05,nan,-3.3620424591726783
1,857.1430939077023,435.9101375941986,256654.18593677884,9.02220553674326,11.02220553674326,13.02220553674326,4901.0097702498315,70.00721227309249,-7.47828890987805,Johnson V,5.0,2022-07-02T00:12:09,857.1430939077023,435.9101375941986,276.64900871490903,6.424030536460517,276.64902563815,6.42413936570,414958774,4477216506579892992,11.658,13.946,12.652,0.00011012090703679067,nan,-3.7381593452830684
1,653.3840897022783,440.93958554903236,2143866.9242425547,22.136695768272144,24.136695768272144,26.136695768272144,619197.6439214027,786.8911258372424,-12.732148227073301,Johnson V,5.0,2022-07-02T00:12:09,653.3840897022783,440.93958554903236,276.72045462527376,6.423202809210472,276.72038740288,6.42332953053,414958777,4477214749926383104,7.710,7.820,7.786,0.00014325008763468565,nan,-6.3617395799329195
1,410.8218405082159,450.31420425642665,275745.6571623067,9.057860361938676,11.057860361938676,13.057860361938676,21020.210355245887,144.9834830428828,-9.059167633717035,Johnson V,5.0,2022-07-02T00:12:09,410.8218405082159,450.31420425642665,276.805505581517,6.421018172781682,276.80545250761,6.42106385432,319338837,4477214204477252224,10.550,11.353,10.845,6.977401275657603e-05,nan,-4.527590870346552
1,1004.258942139194,450.929279039093,406606.3056560141,10.323713708013319,12.323713708013319,14.323713708013319,75802.24984498584,275.32208383089403,-10.451780228858887,Johnson V,5.0,2022-07-02T00:12:09,1004.258942139194,450.929279039093,276.5975021340661,6.418125351530673,276.59744193838,6.41820046761,26027311,4477216261754871680,9.582,10.030,9.857,9.602430809422205e-05,nan,-5.22300935389458
1,564.186916977008,459.39470753676187,467154.66865802446,10.844186091317578,12.844186091317578,14.844186091317578,102057.27246602863,319.4640393941525,-10.774684882670432,Johnson V,5.0,2022-07-02T00:12:09,564.186916977008,459.39470753676187,276.7517991238025,6.417178884786578,276.75179677893,6.41723309977,414958808,4477214788592854784,9.197,9.649,9.421,5.4265036336953726e-05,nan,-5.384255823636118
1,465.4349040139616,468.80916230366495,250132.3649293392,8.936527066161322,10.936527066161322,12.936527066161322,2908.2321611005755,53.92802760254241,-6.9116476712611865,Johnson V,5.0,2022-07-02T00:12:09,465.4349040139616,468.80916230366495,276.78644879185566,6.414341196301054,276.78640979835,6.41439076871,319338798,4477214376275956096,12.847,13.918,13.293,6.292010833957815e-05,nan,-3.455199969323542
1,545.2259533243048,477.2469852564556,641433.9760889322,12.372967100441466,14.372967100441466,16.372967100441464,165781.9218496987,407.16326191062313,-11.301417914029372,Johnson V,5.0,2022-07-02T00:12:09,545.2259533243048,477.2469852564556,276.7585233915342,6.411050445103866,276.75852279584,6.41110333874,414958836,4477214032678596224,8.781,9.217,9.043,5.2896948596466435e-05,nan,-5.6472865381220645
1,839.3107125899412,484.74980824719677,239635.43768379363,8.667392344589095,10.667392344589095,12.667392344589095,7191.607840455632,84.80334804980068,-7.894639982215358,Johnson V,5.0,2022-07-02T00:12:09,839.3107125899412,484.74980824719677,276.6554807074159,6.407110969788003,276.65550401004,6.40721766031,414958846,4477213375536849664,11.135,12.370,12.021,0.0001091747114425264,nan,-3.9460694506192286
1,749.0602090799853,492.0348738063748,363095.7627295265,9.897884779387823,11.897884779387823,13.897884779387823,58769.16939402453,242.42353308625903,-10.175448870951016,Johnson V,5.0,2022-07-02T00:12:09,749.0602090799853,492.0348738063748,276.68714839871024,6.404986510901734,276.68714080250,6.40503936052,414958855,4477213444256326528,9.862,10.312,10.044,5.33860138156371e-05,nan,-5.085019840843045
1,486.0716939589927,510.9402779689005,230107.86414228787,8.5802751833713,10.5802751833713,12.5802751833713,1890.3923762039922,43.47864275945136,-6.443954882045304,Johnson V,5.0,2022-07-02T00:12:09,486.0716939589927,510.9402779689005,276.7794021673517,6.399588156982826,276.77940256766,6.39968538499,319338709,4477213757800654592,12.319,16.422,13.763,9.722882100886175e-05,nan,-3.2216517367587434
1,444.99940019084835,512.8079792793202,239666.6740422156,8.734500239385303,10.734500239385303,12.734500239385303,3513.7723159926245,59.27708086598584,-7.117009031238845,Johnson V,5.0,2022-07-02T00:12:09,444.99940019084835,512.8079792793202,276.79380315131215,6.3991203814454565,276.79382650518,6.39914771536,319338705,4477213787853710720,11.409,14.806,12.985,3.585764972158014e-05,nan,-3.557749727980921
1,610.9613225281984,525.8827354943603,232034.54858881427,8.598006038731608,10.598006038731608,12.598006038731608,2986.6748724519566,54.65047916031438,-6.940544859542652,Johnson V,5.0,2022-07-02T00:12:09,610.9613225281984,525.8827354943603,276.73570066148955,6.393829774811789,276.73568199435,6.39386033590,414958893,4477213895239645568,12.029,14.747,13.241,3.575081463653641e-05,nan,-3.469630141019247
1,76.68978014784538,526.9328628678173,243235.43861292722,8.794225147023665,10.794225147023665,12.794225147023665,2001.6538011216326,44.73984578786155,-6.506047403207063,Johnson V,5.0,2022-07-02T00:12:09,76.68978014784538,526.9328628678173,276.92290703477215,6.395810703443764,276.92283170360,6.39578738833,319711276,4477172143846921984,12.847,14.592,13.688,7.840893529271849e-05,nan,-3.2526584123098763
1,685.3408212205745,528.2582586991631,209725.72110319958,8.202234154860854,10.202234154860854,12.202234154860854,1386.530893147603,37.23615035348852,-6.107398865387249,Johnson V,5.0,2022-07-02T00:12:09,685.3408212205745,528.2582586991631,276.7096431847244,6.392667487509395,276.70961255798,6.39277295558,414958902,4477213173685169408,12.778,16.577,13.930,0.000109771958437387,nan,-3.0535882885680645
1,655.7708000792425,543.7828550418309,750449.2141113002,13.297319313737852,15.297319313737852,17.29731931373785,201787.28067774058,449.20739161075767,-11.514809458511252,Johnson V,5.0,2022-07-02T00:12:09,655.7708000792425,543.7828550418309,276.72007547080136,6.387397962771977,276.72010124340,6.38747426315,414958923,4477212417771533184,8.572,8.954,8.753,8.048449249245358e-05,nan,-5.753846269653463
1,900.0357924135334,545.1664752336516,291087.59302162554,9.228931750062115,11.228931750062115,13.228931750062115,27254.264699073217,165.08865708786058,-9.341161163063854,Johnson V,5.0,2022-07-02T00:12:09,900.0357924135334,545.1664752336516,276.63446593104794,6.385801020407721,276.63446415421,6.38582028178,26027455,4477212967526806912,10.508,11.041,10.738,1.9342144648270506e-05,nan,-4.668407859387748
1,539.4719144058082,548.1834161253344,232715.5203697324,8.608635342735463,10.608635342735463,12.608635342735463,2951.635288323334,54.32895441956649,-6.927731723956554,Johnson V,5.0,2022-07-02T00:12:09,539.4719144058082,548.1834161253344,276.760852137271,6.386389352828427,276.76090478887,6.38639830155,414958926,4477213856573188224,12.643,13.741,13.146,5.308456296046446e-05,nan,-3.463231741816293
1,286.0711086720044,552.5965935261316,226583.77423570945,8.491304391202885,10.491304391202885,12.491304391202885,2326.6973871265945,48.23585167825478,-6.669424744489777,Johnson V,5.0,2022-07-02T00:12:09,286.0711086720044,552.5965935261316,276.8496629165018,6.3859749837358795,276.84959839752,6.38612370804,319338654,4477166925475770880,12.689,14.145,13.233,0.00016195715198356005,nan,-3.3342429271399756
1,916.3345731191885,559.9148140321217,282736.7111424799,9.14594424611907,11.14594424611907,13.14594424611907,23601.85516837481,153.6289528974757,-9.184940341682962,Johnson V,5.0,2022-07-02T00:12:09,916.3345731191885,559.9148140321217,276.62881873987396,6.380591779844103,276.62873095266,6.38072447788,26027479,4477212963219991040,10.274,11.687,10.979,0.00015880863406611155,nan,-4.590397042106391
1,458.79317094388864,569.5769899956503,225362.04846478713,8.483998292299217,10.483998292299217,12.483998292299217,2260.8110681019607,47.5479870036783,-6.638235665800497,Johnson V,5.0,2022-07-02T00:12:09,458.79317094388864,569.5769899956503,276.78921703155504,6.379304395408789,276.78920481068,6.37940963214,319338613,4477213684774497024,11.911,15.175,13.428,0.00010593524232076042,nan,-3.3186682713591624
1,411.0145388064249,586.1394245418535,267350.7787501846,9.23436357550969,11.23436357550969,13.23436357550969,2843.8391008191393,53.327657934875965,-6.887337542086335,Johnson V,5.0,2022-07-02T00:12:09,411.0145388064249,586.1394245418535,276.8060303074728,6.373753251650609,276.80605684543,6.37362002482,319338580,4477166753677002880,12.905,13.964,13.376,0.00013581226889756304,nan,-3.443060402853579
1,87.96579729762394,609.1192139421333,259792.76961114185,9.108609038803174,11.108609038803174,13.108609038803174,1191.2643957528635,34.51469825672627,-5.942595393859866,Johnson V,5.0,2022-07-02T00:12:09,87.96579729762394,609.1192139421333,276.91930505191357,6.367171032654186,276.91921606194,6.36699223758,319711433,4477165963402884224,12.957,15.671,14.141,0.00019947305733998338,nan,-2.971291617797721
