id,xcenter,ycenter,aperture_sum,aper_radius,circular_annulus_inner,circular_annulus_outer,aperture_sum_bkgsub,fluxerr,inst. mag,filter,exptime,dateobs,xcentroid,ycentroid,ra,dec,RAJ2000,DEJ2000,TIC,GAIA,Tmag,Bmag,Vmag,distance,is reference,calib mag
1,399.4661499886027,624.3423751994529,124305.292139806,6.272052832990364,8.272052832990365,10.272052832990365,2541.658423408793,50.41486312000453,-6.765367951089286,Johnson V,5.0,2022-07-02T00:12:09,399.4661499886027,624.3423751994529,276.8102411235469,6.360511221879399,276.81021481197,6.36038228488,319338513,4477166684957503488,12.741,14.143,13.353,0.00013156197176218906,True,13.196924424448298
1,408.8674858352106,291.7746194279473,296407.05445905484,8.216436206297743,10.216436206297743,12.216436206297743,86445.63088536932,294.0163786005285,-10.59443260954903,Johnson V,5.0,2022-07-02T00:12:09,408.8674858352106,291.7746194279473,276.805484872807,6.476197770877315,276.80548359224,6.47612811590,319339110,4477221248223688448,9.386,10.023,9.788,6.966659784383518e-05,True,9.593959022694337
1,410.3351858116271,679.7451312037887,129034.11072279056,6.35152139466192,8.35152139466192,10.35152139466192,3664.6486336826492,60.536341429612754,-7.162655841263128,Johnson V,5.0,2022-07-02T00:12:09,410.3351858116271,679.7451312037887,276.8066698737081,6.341185022597899,276.80667334687,6.34111667442,319338416,4477166371414766464,10.659,14.638,13.099,6.843529150588035e-05,True,12.823095656717861
1,410.8128331480687,450.30984411515,165125.42698442965,6.824300180180006,8.824300180180007,10.824300180180007,20141.875155587506,141.92207423648904,-9.012824738593642,Johnson V,5.0,2022-07-02T00:12:09,410.8128331480687,450.30984411515,276.8055087187586,6.4210197296587905,276.80545250761,6.42106385432,319338837,4477214204477252224,10.550,11.353,10.845,7.11839956775644e-05,True,11.082175844942057
1,410.85123426516265,586.4999182605852,126566.81070127945,6.3210397572659005,8.3210397572659,10.3210397572659,2431.240498454601,49.3076109587009,-6.717144792670606,Johnson V,5.0,2022-07-02T00:12:09,410.85123426516265,586.4999182605852,276.80608908436756,6.3736285353087325,276.80605684543,6.37362002482,319338580,4477166753677002880,12.905,13.964,13.376,3.3150702112602805e-05,True,13.242300093663479
1,444.976627888614,512.7643838500816,139715.95128128066,6.6373448393148395,8.637344839314839,10.637344839314839,3248.213535686693,56.9931007726961,-7.031686418601657,Johnson V,5.0,2022-07-02T00:12:09,444.976627888614,512.7643838500816,276.793810940513,6.399135652911111,276.79382650518,6.39914771536,319338705,4477213787853710720,11.409,14.806,12.985,1.9615101081632906e-05,True,12.94633157478846
1,453.136436675269,116.74874616545746,148908.48520851927,6.740354375740673,8.740354375740672,10.740354375740672,8013.066010679526,89.51573052083933,-8.012071790214396,Johnson V,5.0,2022-07-02T00:12:09,453.136436675269,116.74874616545746,276.7891703027224,6.536918399588812,276.78909570088,6.53737804611,319339422,4477224679890764160,11.336,13.026,11.999,0.0004655837459270482,True,12.023836164191952
1,458.5207509881423,569.6408102766799,124378.36719786187,6.278519149706824,8.278519149706824,10.278519149706824,2179.3293506052287,46.683287701330855,-6.598382158788719,Johnson V,5.0,2022-07-02T00:12:09,458.5207509881423,569.6408102766799,276.7893127666646,6.379283398756603,276.78920481068,6.37940963214,319338613,4477213684774497024,11.911,15.175,13.428,0.00016566677428230672,True,13.354050011480155
1,465.33305369127515,468.8020134228188,134516.99318600516,6.521118282073583,8.521118282073584,10.521118282073584,2783.498073704395,52.758867251907475,-6.86405230189332,Johnson V,5.0,2022-07-02T00:12:09,465.33305369127515,468.8020134228188,276.7864844526328,6.4143441346662105,276.78640979835,6.41439076871,319338798,4477214376275956096,12.847,13.918,13.293,8.762668791567419e-05,True,13.104067203858946
1,467.33069021445306,42.10848801585871,141249.25227285398,6.703199486436375,8.703199486436375,10.703199486436375,2160.3501497607213,46.47956701348154,-6.5888853575287705,Johnson V,5.0,2022-07-02T00:12:09,467.33069021445306,42.10848801585871,276.78384779654493,6.5628351991626435,276.78375824565,6.56276120324,319339537,4477224989128407424,11.968,15.036,13.402,0.00011571518864130444,True,13.362986044015235
