J033856.84+291707.5  54.7368222  29.2854030   -3.8   -7.7 2.8 2.8 13.072 0.388 11.378 0.126 10.958  0.100 12.025  0.023 10.525  0.020  9.119 0.030  8.609 0.076  8.349 0.038 AAA  8.197 0.022  8.298 0.020  8.199 0.021  7.599 0.138 0.0000    ---  ---        ---      ---
J033857.34+225024.0  54.7389150  22.8400095   -0.1   -6.7 1.8 1.8 12.353 0.190 11.986 0.197 11.461  0.010 11.913  0.029 11.255  0.023 10.384 0.020 10.085 0.018  9.995 0.018 AAA  9.938 0.024  9.965 0.022 10.032 0.053    ---   --- 0.0000    ---  ---        ---      ---
J033857.46+231813.5  54.7394283  23.3037408   -3.3   -6.2 1.8 2.3 12.521 0.249 11.766 0.188 11.770  0.044 12.239  0.072 11.512  0.008 10.633 0.021 10.366 0.021 10.301 0.018 AAA 10.234 0.023 10.246 0.020 10.595 0.106    ---   --- 0.0000    ---  ---        ---      ---
J033858.44+241225.0  54.7435021  24.2069519    0.0   -4.4 1.5 1.6 12.036 0.129 10.644 0.061 10.095  0.008 11.151  0.046  9.648  0.050  8.281 0.029  7.727 0.046  7.533 0.029 AAA  7.451 0.026  7.521 0.019  7.441 0.018  7.429 0.140 0.0000    ---  ---        ---      ---
J033858.64+282524.4  54.7443360  28.4234432  -17.8  -11.4 2.1 2.1 12.128 0.147 11.395 0.115 11.315  0.028 11.727  0.023 11.108  0.039 10.366 0.021 10.039 0.030  9.973 0.018 AAA  9.864 0.023  9.889 0.020  9.810 0.049  8.940 0.476 0.0000    ---  ---        ---      ---
J033858.68+260456.9  54.7444897  26.0824837   12.1   -3.4 1.9 1.9 11.925 0.104 10.533 0.047 10.064  0.100 11.059  0.072  9.616  0.032  8.308 0.061  7.689 0.038  7.560 0.031 AAA  7.442 0.026  7.532 0.022  7.493 0.018  7.436 0.140 0.0000    ---  ---        ---      ---
J033859.03+210810.1  54.7459457  21.1361507   -0.6   -2.2 1.9 2.3 12.563 0.266 12.696 0.329 12.568  0.100 13.085  0.057 12.643  0.532 11.438 0.021 11.169 0.026 11.108 0.023 AAA 10.948 0.023 10.977 0.021 11.029 0.133    ---   --- 0.0000    ---  ---        ---      ---
J033859.37+280215.6  54.7473750  28.0376550   10.2   -4.1 2.1 2.2 11.297 0.067  9.959 0.033  9.367  0.015 10.468  0.017  9.009  0.041  7.750 0.018  7.240 0.042  7.134 0.023 AAA  7.045 0.033  7.130 0.020  7.076 0.018  7.118 0.095 0.0000    ---  ---        ---      ---
J033900.06+205456.7  54.7502554  20.9157629   -1.8  -34.8 0.8 0.8  6.687 0.015  6.514 0.010    ---    ---    ---    ---    ---    ---  6.167 0.018  6.160 0.020  6.098 0.018 AAA  6.056 0.051  6.056 0.022  6.174 0.015  6.122 0.054 0.0000    ---  ---        ---      ---
J033900.56+294145.7  54.7523504  29.6960319    7.3   -4.8 2.2 2.3 11.115 0.068 10.711 0.074 10.638  0.100 10.774  0.027 10.538  0.019  9.660 0.026  9.117 0.030  8.509 0.018 AAA  7.591 0.025  6.826 0.020  3.845 0.016  1.936 0.020 0.0000    ---  ---        ---      ---
J033901.24+272830.1  54.7551794  27.4750339   -4.0  -12.4 2.5 2.5 12.009 0.137 10.749 0.073 10.146  0.100 11.131  0.052  9.716  0.064  8.324 0.018  7.788 0.051  7.627 0.024 AAA  7.535 0.025  7.615 0.020  7.526 0.019  7.530 0.135 0.0000    ---  ---        ---      ---
J033901.85+275321.9  54.7576957  27.8894098  -28.5  -18.7 2.4 2.4 11.609 0.078 11.016 0.077 10.743  0.010 11.200  0.027 10.518  0.033  9.644 0.027  9.396 0.033  9.308 0.020 AAA  9.216 0.023  9.258 0.020  9.232 0.038  8.337 0.284 0.0000    ---  ---        ---      ---
J033903.46+202739.0  54.7644159  20.4608339   -7.2  -23.3 1.8 1.9 12.781 0.296 11.479 0.126 11.299  0.100 11.897  0.067 11.307  0.537 10.052 0.021  9.657 0.021  9.583 0.016 AAA  9.535 0.023  9.583 0.022  9.607 0.040    ---   --- 0.0000    ---  ---        ---      ---
J033903.81+270938.5  54.7658756  27.1607014   12.1   -3.4 2.5 2.5 11.909 0.118 11.597 0.139 11.199  0.004 11.866  0.043 10.893  0.075  9.801 0.027  9.282 0.030  9.254 0.022 AAA  9.128 0.023  9.200 0.019  9.148 0.033    ---   --- 0.0000    ---  ---        ---      ---
J033904.29+193142.3  54.7678763  19.5284118    7.9  -11.4 1.8 1.8 12.475 0.228 12.022 0.212 11.789  0.013 12.225  0.017 11.576  0.044 10.615 0.018 10.363 0.018 10.291 0.018 AAA 10.217 0.023 10.236 0.021 10.258 0.066    ---   --- 0.0000    ---  ---        ---      ---
J033905.81+284936.1  54.7742227  28.8267008   -3.3   -9.2 2.7 2.6 12.940 0.313 11.065 0.088 10.474  0.004 11.709  0.014  9.843  0.021  8.287 0.024  7.553 0.053  7.353 0.021 AAA  7.178 0.030  7.331 0.020  7.247 0.017  7.302 0.117 0.0000    ---  ---        ---      ---
J033905.90+254827.1  54.7746026  25.8075292    6.5   -3.3 2.8 2.8 12.860 0.291 11.517 0.125 11.165  0.100    ---    --- 10.687  0.035  9.272 0.023  8.758 0.031  8.610 0.020 AAA  8.431 0.022  8.521 0.020  8.461 0.024  8.915 0.461 0.0000    ---  ---        ---      ---
J033907.41+250924.4  54.7808828  25.1567886    7.1  -15.6 0.9 1.0  9.335 0.022  9.119 0.021  9.071  0.100  9.737  0.185  9.123  0.036  8.538 0.020  8.468 0.031  8.432 0.019 AAA  8.396 0.024  8.418 0.021  8.449 0.024  8.188 0.259 0.0000    ---  ---        ---      ---
J033907.76+261448.4  54.7823457  26.2467704    7.0   -3.9 2.8 2.9 13.263 0.330 11.471 0.106 10.950  0.100 11.980  0.065 10.478  0.036  9.044 0.029  8.376 0.040  8.252 0.020 AAA  8.130 0.023  8.231 0.021  8.223 0.024  8.600 0.407 0.0000    ---  ---        ---      ---
J033907.92+282256.1  54.7829954  28.3822530  123.0  -45.0 2.0 2.0 12.135 0.149 10.954 0.076 10.282  0.028    ---    ---    ---    ---  8.742 0.029  8.152 0.046  8.055 0.018 AAA    ---   ---    ---   ---    ---   ---    ---   --- 0.0000    ---  ---        ---      ---
J033909.49+221255.3  54.7895472  22.2153712   -5.0   -6.6 2.5 2.6 13.866 0.478 11.382 0.109 11.431  0.100    ---    ---    ---    ---  9.472 0.018  8.889 0.019  8.713 0.020 AAA  8.554 0.022  8.648 0.019  8.559 0.028  8.065 0.231 0.0000    ---  ---        ---      ---
J033909.83+253409.7  54.7909718  25.5693654   -0.1   -0.2 3.0 3.3 12.787 0.291 12.149 0.211 12.404  0.031 12.764  0.045 12.243  0.021 11.491 0.023 11.331 0.033 11.251 0.020 AAA 11.168 0.023 11.181 0.023 10.949 0.117    ---   --- 0.0000    ---  ---        ---      ---
J033910.26+285756.1  54.7927387  28.9655945    4.9   -5.5 2.2 2.2 10.800 0.054 10.391 0.053 10.353  0.100    ---    ---    ---    ---  9.566 0.026  9.509 0.033  9.408 0.020 AAA  9.309 0.023  9.339 0.020  9.344 0.035    ---   --- 0.0000    ---  ---        ---      ---
J033910.26+221311.2  54.7927540  22.2197745    4.4   -6.2 1.6 1.6 11.787 0.089 10.948 0.076 10.864  0.100    ---    ---    ---    ---  9.572 0.018  9.280 0.019  9.207 0.020 AAA  9.134 0.023  9.138 0.020  9.117 0.037    ---   --- 0.0000    ---  ---        ---      ---
J033910.28+275730.1  54.7928441  27.9583544    1.7  -22.1 2.5 2.5 11.903 0.120 11.458 0.118 10.688  0.025    ---    ---    ---    ---  9.682 0.027  9.451 0.038  9.376 0.022 AAA    ---   ---    ---   ---    ---   ---    ---   --- 0.0000    ---  ---        ---      ---
J033910.83+275723.3  54.7951092  27.9564839   -4.2  -14.8 1.2 1.2  9.118 0.019  8.869 0.017    ---    ---    ---    ---    ---    ---  8.394 0.024  8.349 0.047  8.336 0.033 AAA  8.199 0.022  8.176 0.020  8.145 0.020  7.531 0.147 0.0000    ---  ---        ---      ---
J033910.96+283837.9  54.7956554  28.6438525   -9.2   -0.2 2.4 2.5 11.850 0.113 11.301 0.115 11.124  0.043 11.500  0.028 10.934  0.030 10.143 0.026  9.846 0.030  9.833 0.019 AAA  9.779 0.022  9.810 0.019  9.741 0.049    ---   --- 0.0000    ---  ---        ---      ---
J033911.33+201738.4  54.7972089  20.2940038   35.3    7.8 1.6 1.8 12.702 0.271 11.866 0.190 11.476  0.100    ---    ---    ---    --- 10.322 0.021 10.027 0.021  9.907 0.016 AAA  9.845 0.023  9.896 0.021  9.857 0.050  8.483 0.307 0.0000    ---  ---        ---      ---
J033911.76+280653.1  54.7990158  28.1147532   -4.8  -10.4 2.6 2.6 12.041 0.127 12.583 0.258 12.161  0.009 12.244  0.014 12.116  0.020 11.466 0.027 11.376 0.032 11.342 0.022 AAA 11.263 0.023 11.280 0.021 12.243 0.428    ---   --- 0.0000    ---  ---        ---      ---
J033912.35+270429.4  54.8014515  27.0748210   -1.1   -4.9 2.6 2.7 12.404 0.228 11.323 0.115 11.738  0.004 12.007  0.050 11.631  0.025 10.875 0.023 10.651 0.030 10.650 0.020 AAA 10.535 0.023 10.557 0.020 10.704 0.099    ---   --- 0.0000    ---  ---        ---      ---
J033913.45+263036.6  54.8060249  26.5101757    2.0   -9.4 3.8 3.8 13.313 0.364 12.151 0.205 12.530  0.100 12.986  0.076 12.292  0.006 11.340 0.026 11.074 0.032 10.987 0.022 AAA 10.914 0.024 10.943 0.021 11.435 0.199    ---   --- 0.0000    ---  ---        ---      ---
J033913.96+193303.4  54.8081852  19.5509433  -15.1  -52.6 2.7 2.9 13.274 0.401 12.131 0.222 12.251  0.016 12.807  0.017 12.015  0.069 10.959 0.018 10.595 0.019 10.510 0.018 AAA 10.469 0.023 10.521 0.021 10.693 0.100    ---   --- 0.0000    ---  ---        ---      ---
J033914.49+295114.7  54.8103856  29.8540816   19.3  -38.4 3.0 3.3 12.337 0.227 11.495 0.139 11.120  0.015 11.584  0.018 10.836  0.016  9.945 0.026  9.646 0.032  9.568 0.018 AAA  9.477 0.023  9.496 0.020  9.588 0.051    ---   --- 0.0196    ---  ---        ---      ---
J033914.49+290444.7  54.8103645  29.0790701  -11.5   -8.6 2.6 2.7 12.253 0.204 12.214 0.258 11.647  0.047    ---    ---    ---    --- 10.394 0.026 10.180 0.032 10.058 0.021 AAA  9.865 0.021  9.864 0.020  9.820 0.045    ---   --- 0.0000    ---  ---        ---      ---
J033915.93+223055.2  54.8163648  22.5153360    8.3  -12.6 1.8 1.9 12.947 0.321 11.354 0.113 11.306  0.100 12.292  0.043 10.869  0.022  9.493 0.021  8.947 0.023  8.796 0.018 AAA  8.713 0.023  8.797 0.019  8.784 0.031  8.755 0.432 0.0000    ---  ---        ---      ---
J033916.72+210721.3  54.8196518  21.1225828    6.6   -6.4 2.0 2.3 13.471 0.486 11.893 0.216 12.206  0.002 12.823  0.066 12.246  0.508 10.955 0.020 10.589 0.023 10.517 0.019 AAA 10.456 0.023 10.491 0.022 10.499 0.093    ---   --- 0.0000    ---  ---        ---      ---
J033916.97+253333.9  54.8206940  25.5594071   24.4   -4.5 1.8 1.9 11.345 0.072 10.557 0.052 10.453  0.033 10.970  0.027 10.249  0.041  9.406 0.024  9.136 0.031  9.033 0.024 AAA  8.982 0.023  9.004 0.020  8.964 0.028  8.904 0.451 0.0000    ---  ---        ---      ---
J033917.12+262804.6  54.8213404  26.4679421   -4.7   -6.5 2.5 2.5 11.944 0.113 11.649 0.135 11.205  0.100 11.433  0.067 11.094  0.017 10.382 0.026 10.228 0.030 10.201 0.022 AAA 10.082 0.023 10.115 0.020 10.349 0.090    ---   --- 0.0000    ---  ---        ---      ---
J033917.58+194627.9  54.8232520  19.7744189   -4.4   -7.5 1.4 1.4 11.229 0.061  9.757 0.028  9.246  0.100 10.212  0.025  8.838  0.063  7.478 0.026  6.914 0.021  6.772 0.017 AAA  6.699 0.038  6.746 0.021  6.693 0.016  6.745 0.076 0.0000    ---  ---        ---      ---
J033920.01+284623.6  54.8333822  28.7732124   40.9    1.4 2.4 2.5 12.069 0.154 11.177 0.106 11.110  0.003 11.499  0.016 10.833  0.021  9.971 0.026  9.728 0.030  9.592 0.022 AAA  9.525 0.023  9.571 0.019  9.590 0.046    ---   --- 0.0000    ---  ---        ---      ---
J033920.09+285932.6  54.8337016  28.9923920   48.2  -47.4 2.1 2.1 11.047 0.066 10.340 0.053 10.138  0.100 10.608  0.033  9.869  0.023  9.028 0.021  8.654 0.036  8.600 0.021 AAA  8.476 0.026  8.508 0.021  8.497 0.023  8.930 0.458 0.0000    ---  ---        ---      ---
J033920.26+292640.5  54.8344025  29.4445933    3.3   -5.8 1.4 1.4 10.733 0.051  9.052 0.021  8.790  0.016 10.065  0.077  7.870  0.008  6.053 0.024  5.256 0.042  5.081 0.021 AAA  4.956 0.073  4.780 0.042  4.990 0.014  4.886 0.027 0.0000    ---  ---        ---      ---
J033921.14+271024.7  54.8380722  27.1735142    1.6   -2.2 2.6 2.6 12.590 0.244 11.288 0.099 11.025  0.004 11.852  0.052 10.658  0.076  9.497 0.027  8.900 0.030  8.825 0.020 AAA  8.695 0.024  8.760 0.021  8.730 0.026  9.006 0.514 0.0000    ---  ---        ---      ---
J033923.52+211035.4  54.8480131  21.1765030   -3.1   -2.6 1.3 1.4 10.214 0.035 10.062 0.041 10.045  0.021 10.435  0.140 10.394  0.515  9.536 0.021  9.515 0.023  9.462 0.018 AAA  9.426 0.024  9.451 0.022  9.508 0.041    ---   --- 0.0000    ---  ---        ---      ---
J033923.89+280225.3  54.8495255  28.0403666   51.9  -65.4 2.7 2.7 12.394 0.214 11.525 0.127 11.625  0.008 12.358  0.026 11.314  0.034 10.207 0.023  9.815 0.032  9.725 0.019 AAA  9.668 0.022  9.745 0.020  9.730 0.050    ---   --- 0.0000    ---  ---        ---      ---
J033926.26+295049.1  54.8593974  29.8469689   -2.1  -13.2 2.1 2.0 10.980 0.061  9.693 0.030  9.176  0.100 10.344  0.077  8.759  0.019  7.434 0.030  6.939 0.046  6.783 0.023 AAA  6.670 0.033  6.744 0.021  6.732 0.016  6.719 0.076 0.0000    ---  ---        ---      ---
J033926.95+211950.2  54.8622820  21.3306002   26.1    7.0 0.9 0.9 10.259 0.035  9.318 0.022  9.478  0.058 10.294  0.086  9.060  0.469  7.703 0.020  7.294 0.026  7.207 0.020 AAA  7.116 0.031  7.189 0.019  7.194 0.017  7.075 0.099 0.0000    ---  ---        ---      ---
J033927.10+263935.6  54.8629095  26.6598949   -0.4   -5.1 2.2 2.2 11.219 0.064 11.014 0.076 11.206  0.008 11.085  0.055 11.273  0.019 10.783 0.026 10.820 0.029 10.788 0.020 AAA 10.783 0.024 10.814 0.021 11.084 0.161    ---   --- 0.0000    ---  ---        ---      ---
J033927.50+251016.1  54.8645862  25.1711517    7.6    1.0 1.9 2.0 12.121 0.155 11.030 0.088 10.564  0.026 11.768  0.023 10.124  0.068  8.559 0.023  7.975 0.055  7.796 0.016 AAA  7.740 0.024  7.849 0.020  7.763 0.021  7.802 0.194 0.0000    ---  ---        ---      ---
J033927.64+240133.5  54.8651580  24.0259809   20.1  -17.4 1.3 1.3 11.222 0.066 10.508 0.052 10.207  0.100 10.793  0.057 10.001  0.038  9.080 0.077  8.780 0.030  8.699 0.018 AAA  8.672 0.022  8.721 0.020  8.656 0.028  8.592 0.393 0.0000    ---  ---        ---      ---
J033927.96+241426.5  54.8665154  24.2406901   11.4   -2.2 1.7 1.9 12.565 0.225 12.319 0.221 11.588  0.012 12.165  0.067 11.398  0.039 10.414 0.023 10.103 0.030 10.045 0.020 AAA 10.016 0.022 10.056 0.020  9.982 0.064    ---   --- 0.0000    ---  ---        ---      ---
J033928.24+265050.6  54.8676771  26.8474000   -1.1    0.1 1.5 1.4 10.932 0.059  9.684 0.031  9.279  0.100 10.461  0.124  8.958  0.086  7.593 0.030  7.067 0.020  6.952 0.021 AAA  6.906 0.039  6.957 0.020  6.915 0.017  6.831 0.082 0.0000    ---  ---        ---      ---
J033929.18+232549.7  54.8715682  23.4304667   22.4  -19.4 1.3 1.3 11.447 0.077 10.045 0.036  9.456  0.008    ---    ---  8.995  0.036  7.605 0.021  7.029 0.016  6.874 0.018 AAA  6.787 0.035  6.881 0.021  6.839 0.017  7.014 0.112 0.0000    ---  ---        ---      ---
J033929.21+260737.0  54.8717227  26.1269374   14.9  -24.9 1.4 1.3  9.660 0.023  9.166 0.018    ---    ---    ---    ---    ---    ---  8.101 0.030  7.904 0.061  7.828 0.016 AAA  7.825 0.024  7.825 0.021  7.862 0.020  7.930 0.193 0.0000    ---  ---        ---      ---
J033929.39+284011.1  54.8724409  28.6697453   -0.1   -1.7 2.6 2.7 12.512 0.270 11.447 0.131 11.334  0.054 11.705  0.028 11.169  0.029 10.389 0.027 10.173 0.032 10.121 0.020 AAA 10.047 0.023 10.063 0.020  9.966 0.058    ---   --- 0.0000    ---  ---        ---      ---
J033930.71+272047.1  54.8779504  27.3464029   -6.9    0.4 2.3 2.5 12.648 0.251 12.548 0.255 12.358  0.031 12.502  0.030 12.269  0.064 11.501 0.024 11.352 0.029 11.333 0.020 AAA 11.305 0.025 11.339 0.024 11.490 0.198    ---   --- 0.0000    ---  ---        ---      ---
J033931.41+194109.6  54.8808790  19.6859898    5.4  -10.6 1.6 1.6 11.893 0.104 10.932 0.076 10.414  0.100 11.235  0.023 10.034  0.048  8.707 0.024  8.148 0.021  8.052 0.021 AAA  7.949 0.023  8.021 0.020  7.978 0.020  8.299 0.327 0.0000    ---  ---        ---      ---
J033932.64+271317.9  54.8859841  27.2216276   47.9  -37.2 1.1 1.1  9.150 0.019  8.687 0.016  9.162  0.056  9.952  0.054  8.612  0.085  7.689 0.027  7.523 0.034  7.521 0.021 AAA  7.449 0.028  7.470 0.019  7.519 0.019  7.468 0.139 0.0000    ---  ---        ---      ---
J033932.91+225024.0  54.8871277  22.8400022   -2.6  -10.4 1.0 1.0  7.874 0.016  7.803 0.013    ---    ---    ---    ---  8.094  0.044  7.455 0.019  7.513 0.023  7.448 0.017 AAA  7.450 0.026  7.480 0.021  7.530 0.019  7.532 0.159 0.0000    ---  ---        ---      ---
J033933.22+281706.8  54.8884168  28.2852115   -6.5  -14.4 2.0 2.1 12.122 0.144 11.040 0.080 10.684  0.100 11.652  0.025 10.168  0.039  8.779 0.023  8.195 0.038  8.033 0.026 AAA  7.909 0.024  7.961 0.021  7.918 0.020  7.792 0.184 0.0000    ---  ---        ---      ---
J033933.35+194041.7  54.8889773  19.6782481    3.0  -19.5 1.5 1.6 11.514 0.075 10.892 0.074 10.732  0.006 11.166  0.021 10.563  0.047  9.684 0.018  9.413 0.017  9.335 0.016 AAA  9.272 0.022  9.317 0.020  9.366 0.038    ---   --- 0.0000    ---  ---        ---      ---
J033933.43+215023.8  54.8892986  21.8399488    3.9    1.3 1.8 1.9 12.791 0.283 11.362 0.108 10.901  0.002 12.014  0.060 10.661  0.540  8.840 0.029  8.267 0.017  8.126 0.023 AAA  8.004 0.023  8.072 0.020  7.961 0.020  7.548 0.141 0.0000    ---  ---        ---      ---
J033933.87+223140.2  54.8911376  22.5278451    1.7    0.3 1.5 1.6 12.216 0.178 10.717 0.068 10.094  0.100 11.189  0.044  9.621  0.025  8.161 0.023  7.572 0.018  7.397 0.021 AAA  7.311 0.028  7.397 0.020  7.349 0.019  7.451 0.136 0.0000    ---  ---        ---      ---
J033934.26+273245.9  54.8927580  27.5460732    0.4   -7.9 2.4 2.4 12.115 0.150 10.398 0.047  9.765  0.100 10.971  0.059  9.271  0.062  7.726 0.032  7.105 0.047  6.883 0.020 AAA  6.788 0.039  6.924 0.020  6.839 0.016  6.996 0.101 0.0000    ---  ---        ---      ---
J033934.96+254155.3  54.8956806  25.6986819    7.8   -2.3 3.0 3.3 12.944 0.295 11.865 0.179 11.181  0.100 12.176  0.012 10.716  0.055  9.348 0.027  8.788 0.030  8.607 0.022 AAA  8.533 0.022  8.623 0.019  8.519 0.025  8.482 0.322 0.0000    ---  ---        ---      ---
J033935.55+292707.0  54.8981238  29.4519325    2.2  -14.8 1.4 1.3  9.572 0.025  8.910 0.019  8.957  0.091  9.855  0.041  8.508  0.027  7.618 0.027  7.402 0.020  7.339 0.023 AAA  7.232 0.029  7.271 0.022  7.320 0.017  7.251 0.109 0.0000    ---  ---        ---      ---
J033937.63+244901.1  54.9067876  24.8169718   39.9  -40.2 2.1 2.2 12.460 0.227 11.840 0.191 11.566  0.017 12.038  0.045 11.401  0.068 10.458 0.026 10.201 0.030 10.152 0.020 AAA 10.131 0.023 10.154 0.020 10.045 0.060    ---   --- 0.0000    ---  ---        ---      ---
J033938.32+253414.3  54.9096875  25.5706303    7.4    6.8 4.1 4.2 12.784 0.294 11.802 0.180 12.287  0.033 12.745  0.032 12.056  0.041 11.141 0.027 10.895 0.034 10.876 0.022 AAA 10.799 0.022 10.810 0.020 10.489 0.079  8.508 0.309 0.0000    ---  ---        ---      ---
J033938.50+212956.9  54.9104115  21.4991471    3.3    6.8 2.7 2.8 13.769 0.504 11.724 0.173 11.164  0.100 12.519  0.052 10.890  0.514  8.947 0.021  8.207 0.020  8.016 0.020 AAA  7.892 0.023  8.040 0.021  7.917 0.019  7.771 0.165 0.0000    ---  ---        ---      ---
J033938.64+213828.4  54.9110207  21.6412161   19.2  -22.0 1.9 2.1 12.582 0.256 11.659 0.151 11.526  0.041 12.040  0.054 11.599  0.530 10.369 0.020 10.057 0.018 10.021 0.016 AAA  9.945 0.023  9.953 0.021  9.875 0.049  8.535 0.343 0.0000    ---  ---        ---      ---
J033938.75+200605.6  54.9114492  20.1015583   -5.2   20.5 1.4 1.5 11.238 0.064 10.401 0.045 10.187  0.050    ---    ---    ---    ---  9.075 0.021  8.818 0.017  8.712 0.018 AAA  8.634 0.023  8.664 0.019  8.664 0.026  8.558 0.356 0.0000    ---  ---        ---      ---
J033939.39+274533.5  54.9141338  27.7593154    8.6  -17.1 1.4 1.3  9.210 0.019  8.936 0.017  9.276  0.028  9.927  0.030  8.917  0.051  8.358 0.035  8.341 0.059  8.252 0.020 AAA  8.245 0.023  8.273 0.019  8.280 0.021    ---   --- 0.0000    ---  ---        ---      ---
J033941.59+220604.6  54.9232951  22.1012799   -3.8    0.0 1.8 1.9 12.679 0.263 11.550 0.131 11.424  0.068 11.979  0.054 11.126  0.025 10.105 0.021  9.788 0.018  9.702 0.014 AAA  9.624 0.024  9.629 0.020  9.659 0.049    ---   --- 0.0000    ---  ---        ---      ---
J033941.63+241823.1  54.9234594  24.3064049   -7.7  -13.4 1.1 1.1 10.428 0.036 10.038 0.034  9.834  0.100 10.266  0.105  9.747  0.045  8.961 0.021  8.871 0.033  8.775 0.020 AAA  8.747 0.023  8.752 0.021  8.786 0.028    ---   --- 0.0000    ---  ---        ---      ---
J033941.68+265444.8  54.9236841  26.9124451    2.4   -5.5 1.4 1.3  9.664 0.025  9.387 0.023  9.461  0.005 10.151  0.113  9.516  0.031  8.909 0.035  8.922 0.033  8.859 0.018 AAA  8.811 0.023  8.848 0.021  8.789 0.026  8.820 0.405 0.0000    ---  ---        ---      ---
J033942.35+240415.9  54.9264788  24.0710822    0.7   -9.2 1.5 1.5 11.513 0.077 10.936 0.074 10.609  0.100 11.218  0.064 10.385  0.047  9.343 0.023  9.132 0.030  8.998 0.018 AAA  8.965 0.023  8.992 0.019  8.914 0.030  8.154 0.232 0.0000    ---  ---        ---      ---
J033943.80+250940.4  54.9325022  25.1612140    5.3   -5.9 2.0 2.1 12.599 0.267 11.214 0.099 10.684  0.023 11.889  0.017 10.263  0.062  8.748 0.037  8.135 0.038  7.962 0.024 AAA  7.908 0.022  8.044 0.020  7.953 0.022  8.123 0.262 0.0000    ---  ---        ---      ---
J033944.93+244343.1  54.9372076  24.7286419  -12.3    2.5 1.9 2.0 12.206 0.171 11.450 0.118 11.150  0.100 11.653  0.070 10.971  0.056 10.052 0.026  9.745 0.031  9.699 0.020 AAA  9.669 0.023  9.708 0.020  9.541 0.042  8.258 0.252 0.0000    ---  ---        ---      ---
J033945.29+275027.7  54.9387225  27.8410355   14.6    9.6 2.8 2.9 12.356 0.190 11.280 0.104 10.662  0.013 11.669  0.039 10.189  0.047  8.755 0.020  8.226 0.046  8.016 0.021 AAA  7.954 0.022  8.037 0.020  7.944 0.019  7.804 0.162 0.0000    ---  ---        ---      ---
J033945.48+230351.7  54.9394884  23.0643733   -1.7  -18.2 1.8 2.1 12.490 0.244 12.277 0.253 11.980  0.007 12.520  0.021 11.690  0.029 10.706 0.018 10.435 0.015 10.329 0.018 AAA 10.270 0.023 10.279 0.021 10.270 0.063    ---   --- 0.0000    ---  ---        ---      ---
J033946.12+253916.5  54.9421550  25.6545867   12.0  -22.9 3.0 3.3 13.567 0.431 12.184 0.214 12.126  0.030 12.689  0.034 11.865  0.033 10.873 0.027 10.563 0.032 10.449 0.020 AAA 10.420 0.023 10.436 0.021 10.314 0.068    ---   --- 0.0000    ---  ---        ---      ---
J033946.69+203558.3  54.9445585  20.5995315   78.2   -7.1 1.5 1.5 11.318 0.073 10.427 0.050 10.238  0.004 10.961  0.138 10.288  0.543  9.052 0.021  8.672 0.021  8.571 0.016 AAA  8.515 0.022  8.584 0.020  8.596 0.028    ---   --- 0.0000    ---  ---        ---      ---
J033947.91+295242.0  54.9496072  29.8783313    2.5   -7.9 2.2 2.3 11.807 0.106  9.984 0.037  9.204  0.100 10.663  0.059  8.524  0.020  6.725 0.020  5.932 0.038  5.701 0.018 AAA  5.562 0.059  5.606 0.029  5.623 0.015  5.559 0.035 0.0000    ---  ---        ---      ---
J033948.74+214150.6  54.9531035  21.6973898   35.4   -6.4 1.3 1.4 10.662 0.044 10.125 0.039  9.959  0.100 10.555  0.067 10.118  0.537  8.998 0.024  8.829 0.019  8.747 0.016 AAA  8.715 0.023  8.726 0.019  8.707 0.028  8.629 0.360 0.0000    ---  ---        ---      ---
J033948.90+245829.2  54.9537540  24.9747754   -3.7   -4.6 2.1 2.2 12.368 0.214 11.738 0.175 10.886  0.100 11.968  0.029 10.465  0.070  9.020 0.026  8.383 0.044  8.313 0.023 AAA  8.220 0.024  8.342 0.021  8.260 0.024  8.399 0.298 0.0000    ---  ---        ---      ---
J033949.89+274756.7  54.9578902  27.7990934    2.9   -1.0 2.4 2.4 11.483 0.079 11.039 0.083 11.094  0.034 11.284  0.028 10.957  0.031 10.052 0.024  9.880 0.030  9.655 0.020 AAA  9.514 0.022  9.449 0.020  9.097 0.030  8.153 0.242 0.0000    ---  ---        ---      ---
J033950.59+264942.7  54.9608041  26.8285229  -12.0   -6.3 2.5 2.6 12.200 0.178 11.594 0.138 11.394  0.006 11.930  0.065 11.129  0.037 10.097 0.027  9.766 0.032  9.717 0.022 AAA  9.646 0.022  9.670 0.019  9.613 0.045    ---   --- 0.0000    ---  ---        ---      ---
J033950.64+194358.7  54.9609853  19.7329853   -5.1  -10.3 2.7 2.9 13.332 0.397 11.989 0.209 11.446  0.100    ---    ---    ---    ---  9.714 0.025  9.156 0.026  9.028 0.019 AAA  8.955 0.029  9.017 0.027  8.897 0.035    ---   --- 0.0000    ---  ---        ---      ---
J033950.86+204203.1  54.9618986  20.7008690   23.3   13.1 1.7 1.9 12.254 0.200 11.506 0.144 11.642  0.100 12.129  0.065 11.686  0.545 10.468 0.020 10.143 0.015 10.078 0.016 AAA 10.012 0.024 10.068 0.020 10.273 0.076    ---   --- 0.0000    ---  ---        ---      ---
J033951.25+285655.2  54.9635403  28.9486697   53.0  -21.6 1.5 1.5 10.756 0.056  9.963 0.042  9.804  0.100    ---    ---  9.615  0.017  8.802 0.027  8.624 0.065  8.508 0.021 AAA  8.425 0.023  8.478 0.020  8.491 0.024    ---   --- 0.0000    ---  ---        ---      ---
